"Date","29 m","56 m","78 m","92 m"
2009-06-16,5.1,3.28,2.61,3.91
2009-06-17,6.02,3.63,2.65,3.98
2009-06-18,6.3,3.74,2.83,4.24
2009-06-19,5.75,3.5,3.07,4.47
2009-06-20,5.21,3.37,3.24,4.52
2009-06-21,5.48,3.55,3.15,4.36
2009-06-22,6.65,4.07,2.81,3.83
2009-06-23,7.81,4.77,2.62,3.6
2009-06-24,7.97,4.92,2.69,3.87
2009-06-25,7.16,4.67,2.77,4.01
2009-06-26,6.28,4.32,2.81,3.99
2009-06-27,5.79,4,2.78,3.83
2009-06-28,5.69,3.9,2.71,3.6
2009-06-29,6.33,4.08,2.46,3.17
2009-06-30,7.16,4.44,2.34,2.94
2009-07-01,7.27,4.66,2.3,2.94
2009-07-02,7.25,4.66,2.29,2.96
2009-07-03,7.21,4.58,2.31,2.99
2009-07-04,7.06,4.28,2.45,3.15
2009-07-05,6.73,3.79,2.64,3.38
2009-07-06,5.87,3.25,2.9,3.63
2009-07-07,5.16,3.07,2.96,3.7
2009-07-08,5.76,3.32,2.86,3.59
2009-07-09,6.33,3.61,2.83,3.55
2009-07-10,6.57,3.7,2.88,3.62
2009-07-11,6.57,3.63,2.95,3.72
2009-07-12,6.47,3.52,3,3.77
2009-07-13,6.12,3.33,3.08,3.86
2009-07-14,5.48,3.13,3.17,3.94
2009-07-15,4.6,3.02,3.31,4.09
2009-07-16,3.94,2.99,3.38,4.15
2009-07-17,3.53,3.01,3.44,4.2
2009-07-18,3.43,3.06,3.44,4.15
2009-07-19,3.65,3.14,3.38,4.01
2009-07-20,3.84,3.19,3.42,4.02
2009-07-21,3.74,3.2,3.41,4.01
2009-07-22,4.05,3.25,3.29,3.74
2009-07-23,4.7,3.33,3.23,3.48
2009-07-24,5.44,3.45,3.17,3.28
2009-07-25,6.75,3.84,3.18,3.25
2009-07-26,7.25,4.4,3.28,3.32
2009-07-27,7.24,4.66,3.37,3.4
2009-07-28,7.08,4.65,3.47,3.51
2009-07-29,6.7,4.44,3.59,3.72
2009-07-30,6.24,4.32,3.66,3.85
2009-07-31,6.03,4.17,3.8,4.13
2009-08-01,5.72,4.06,3.89,4.3
2009-08-02,5.41,3.99,3.94,4.38
2009-08-03,5.25,4.09,3.84,4.17
2009-08-04,5.27,4.2,3.79,4.05
2009-08-05,5.34,4.3,3.67,3.91
2009-08-06,5.41,4.35,3.6,3.86
2009-08-07,5.41,4.37,3.54,3.81
2009-08-08,5.62,4.37,3.46,3.68
2009-08-09,5.69,4.33,3.39,3.6
2009-08-10,5.62,4.3,3.27,3.41
2009-08-11,5.53,4.26,3.14,3.16
2009-08-12,5.9,4.33,3,2.92
2009-08-13,6.73,4.72,2.94,2.79
2009-08-14,7.65,5.38,2.95,2.83
2009-08-15,8.35,5.96,2.96,2.88
2009-08-16,8.4,6.03,2.99,2.98
2009-08-17,8.15,5.92,3.02,3.09
2009-08-18,8.19,5.78,3.06,3.19
2009-08-19,7.99,5.48,3.08,3.39
2009-08-20,7.41,4.94,3.02,3.64
2009-08-21,6.75,4.65,2.91,3.67
2009-08-22,6.5,4.48,2.76,3.6
2009-08-23,6.37,4.25,2.73,3.74
2009-08-24,6.47,3.88,2.73,3.83
2009-08-25,6.25,3.71,2.63,3.72
2009-08-26,6.76,3.85,2.43,3.34
2009-08-27,7.14,3.85,2.51,3.59
2009-08-28,6.33,3.71,2.64,3.9
2009-08-29,5.84,3.72,2.55,3.59
2009-08-30,6.24,3.86,2.45,2.81
2009-08-31,6.81,3.92,2.47,2.8
2009-09-01,7.01,3.99,2.49,2.81
2009-09-02,7.4,4.12,2.55,2.74
2009-09-03,7.76,4.3,2.61,2.84
2009-09-04,7.72,4.22,2.62,3.24
2009-09-05,7.3,4.08,2.68,3.43
2009-09-06,7.64,4.15,2.71,3.42
2009-09-07,8.59,4.53,2.74,3.28
2009-09-08,9.36,4.97,2.78,3.64
2009-09-09,9.47,5.18,2.82,3.78
2009-09-10,10.02,5.76,2.92,3.53
2009-09-11,11.13,6.71,3.06,3.45
2009-09-12,11.27,6.9,2.99,3.65
2009-09-13,11.05,6.72,2.98,3.62
2009-09-14,11,6.47,2.98,3.7
2009-09-15,10.65,5.91,2.93,4.03
2009-09-16,9.93,5.37,3.05,4.23
2009-09-17,10.62,5.67,3.17,4.18
2009-09-18,11.47,6.14,3.3,4.42
2009-09-19,11.21,5.85,3.6,5
2009-09-20,9.47,5.24,3.93,5.48
2009-09-21,8.62,5.23,4.07,5.58
2009-09-22,8.77,5.43,4.04,5.47
2009-09-23,9.12,5.64,4.08,5.57
2009-09-24,8.91,5.41,4.37,6.15
2009-09-25,8.33,5.04,4.54,6.38
2009-09-26,9.46,5.44,4.08,5.38
2009-09-27,11.32,6.57,3.92,4.86
2009-09-28,11.57,7.14,3.9,5.23
2009-09-29,11.72,7.06,3.86,5.28
2009-09-30,11.72,6.92,3.89,5.62
2009-10-01,11.57,6.8,4.09,6.04
2009-10-02,11.63,6.79,4.3,6.25
2009-10-03,11.49,6.81,4.58,6.57
2009-10-04,11.53,7.02,4.72,6.57
2009-10-05,12.35,7.53,4.61,6.04
2009-10-06,13.17,7.95,4.65,6.1
2009-10-07,12.84,7.63,4.79,6.41
2009-10-08,11.66,7.29,4.82,6.17
2009-10-09,11.03,7.07,4.73,5.5
2009-10-10,11.3,7.33,4.71,5.22
2009-10-11,11.54,7.26,4.72,5.22
2009-10-12,10.04,6.72,4.82,5.47
2009-10-13,8.2,5.77,4.97,5.68
2009-10-14,7.67,5.68,4.88,5.44
2009-10-15,8.45,5.88,4.71,5.15
2009-10-16,9.41,6.35,4.68,4.8
2009-10-17,11.61,8.8,6.36,5.35
2009-10-18,12.32,10.5,7.59,5.62
2009-10-19,12.38,11.06,7.68,5.57
2009-10-20,12.24,10.73,6.79,4.89
2009-10-21,12.31,9.68,5.26,4.57
2009-10-22,12.28,8.45,4.75,4.53
2009-10-23,12.18,7.82,4.64,4.52
2009-10-24,11.85,7.64,4.84,4.56
2009-10-25,11.64,7.79,4.99,4.64
2009-10-26,11.45,7.31,4.54,4.86
2009-10-27,10.81,6.76,4.56,5.08
2009-10-28,10.8,6.92,4.69,5
2009-10-29,10.83,7.23,5.03,4.92
2009-10-30,10.79,7.82,5.57,5.06
2009-10-31,10.76,8.12,5.51,4.99
2009-11-01,10.69,7.5,4.26,4.55
2009-11-02,9.48,6.18,3.95,4.26
2009-11-03,9.47,6.35,4.15,4.21
2009-11-04,9.75,6.45,4.21,4.28
2009-11-05,9.84,6.1,4.12,4.42
2009-11-06,9.92,6.25,4.21,4.38
2009-11-07,9.8,6.65,4.47,4.28
2009-11-08,9.68,6.8,4.62,4.23
2009-11-09,9.64,6.61,4.2,4.19
2009-11-10,9.52,6.35,4.05,4.14
2009-11-11,9.41,6.16,4.16,4.09
2009-11-12,9.38,6.47,4.74,4.21
2009-11-13,9.32,6.98,5.29,4.41
2009-11-14,9.31,7.43,5.63,4.43
2009-11-15,9.33,7.77,5.89,4.42
2009-11-16,9.47,7.85,5.52,4.24
2009-11-17,9.64,7.64,5.05,4.23
2009-11-18,9.62,7.61,5.38,4.31
2009-11-19,9.7,7.28,5.24,4.35
2009-11-20,9.74,7.34,5.48,4.46
2009-11-21,9.82,7.35,5.53,4.5
2009-11-22,10.01,7.19,5.17,4.51
2009-11-23,9.96,7.5,5.59,4.61
2009-11-24,9.95,7.61,5.8,4.67
2009-11-25,9.95,7.71,5.79,4.68
2009-11-26,9.88,7.66,5.58,4.69
2009-11-27,9.89,7.54,5.24,4.68
2009-11-28,9.87,7.39,5.14,4.68
2009-11-29,9.97,6.79,4.86,4.78
2009-11-30,8.48,6.37,4.93,5.13
2009-12-01,7.6,6.25,5.09,5.25
2009-12-02,7.22,6.03,5.15,5.3
2009-12-03,6.83,5.85,5.37,5.47
2009-12-04,7.14,5.87,5.46,5.54
2009-12-05,7.15,5.88,5.46,5.52
2009-12-06,7.39,6.11,5.6,5.65
2009-12-07,8.23,6.86,5.91,6.31
2009-12-08,8.21,6.86,6.05,6.09
2009-12-09,8.07,6.9,6.24,6.06
2009-12-10,7.66,7.03,6.66,6.33
2009-12-11,7.47,7.12,6.26,6
2009-12-12,7.19,6.36,5.31,5.25
2009-12-13,6.3,5.78,5.16,5.07
2009-12-14,6.08,5.81,5.27,5.08
2009-12-15,6.12,5.92,5.46,5.36
2009-12-16,6.14,6.12,5.6,5.86
2009-12-17,5.8,6.17,5.83,5.85
2009-12-18,5.64,6.16,5.94,5.77
2009-12-19,5.73,6.12,5.89,5.67
2009-12-20,5.63,6.06,5.84,5.65
2009-12-21,4.98,5.6,5.64,5.49
2009-12-22,4.3,4.89,5.05,4.97
2009-12-23,3.96,4.42,4.48,4.5
2009-12-24,3.93,4.21,4.28,4.44
2009-12-25,3.76,4.06,4.17,4.29
2009-12-26,3.7,3.98,4.03,4.08
2009-12-27,3.66,3.96,4.02,4.17
2009-12-28,3.7,3.98,4.21,4.51
2009-12-29,3.84,4.19,4.63,4.3
2009-12-30,4.13,4.4,4.52,4.15
2009-12-31,4.32,4.39,4.4,4.27
2010-01-01,4.35,4.42,4.42,4.37
2010-01-02,4.06,4.32,4.43,4.39
2010-01-03,3.25,3.83,4.13,4.32
2010-01-04,3.21,3.43,3.91,4.22
2010-01-05,3.26,3.39,3.96,4.19
2010-01-06,3.25,3.52,4.19,4.14
2010-01-07,3.31,3.77,4.21,4.08
2010-01-08,3.47,3.85,4.08,4.02
2010-01-09,3.6,3.79,4,3.99
2010-01-10,3.54,3.77,3.98,3.96
2010-01-11,3.39,3.71,3.97,3.92
2010-01-12,3.35,3.7,3.9,3.87
2010-01-13,3.46,3.74,3.84,3.83
2010-01-14,3.33,3.75,3.89,3.86
2010-01-15,3.09,3.64,3.95,3.95
2010-01-16,3.04,3.64,3.93,3.89
2010-01-17,3.21,3.71,3.9,3.79
2010-01-18,3.28,3.76,3.88,3.74
2010-01-19,2.8,3.49,3.88,3.83
2010-01-20,2.59,2.94,3.42,3.77
2010-01-21,2.37,2.74,3.16,3.71
2010-01-22,2.33,2.7,3.24,3.72
2010-01-23,2.21,2.74,3.5,3.7
2010-01-24,2.14,2.69,3.55,3.7
2010-01-25,2.09,2.7,3.57,3.67
2010-01-26,1.95,2.62,3.48,3.64
2010-01-27,1.99,2.9,3.63,3.58
2010-01-28,2.28,3.1,3.7,3.54
2010-01-29,2.5,3.11,3.68,3.51
2010-01-30,2.71,3.14,3.64,3.67
2010-01-31,3.11,3.34,3.8,4.02
2010-02-01,3.15,3.5,3.94,4.22
2010-02-02,3.27,3.71,4.22,4.42
2010-02-03,3.33,3.9,4.38,4.5
2010-02-04,3.06,3.79,4.11,4.29
2010-02-05,2.33,3.43,3.72,3.92
2010-02-06,1.86,3.04,3.4,3.61
2010-02-07,1.42,2.29,2.7,3.23
2010-02-08,1.06,1.74,2.28,2.73
2010-02-09,0.89,1.63,2.2,2.74
2010-02-10,0.83,1.55,2.11,2.54
2010-02-11,0.74,1.25,1.79,2.29
2010-02-12,0.47,0.9,0.96,1.14
2010-02-13,0.31,0.73,0.87,1.06
2010-02-14,0.4,0.73,0.98,1.71
2010-02-15,0.46,0.74,1.15,2.49
2010-02-16,0.62,0.8,1.32,2.77
2010-02-17,0.57,0.84,1.27,2.51
2010-02-18,0.46,0.82,1.1,2
2010-02-19,0.52,0.84,1.08,2.62
2010-02-20,0.59,0.91,1.35,2.99
2010-02-21,0.86,0.97,1.88,3.12
2010-02-22,0.89,1.06,2.08,3.17
2010-02-23,0.74,1.21,1.85,2.88
2010-02-24,0.65,1.12,1.28,2.24
2010-02-25,0.77,0.93,0.82,1.74
2010-02-26,0.77,0.84,0.65,1.39
2010-02-27,0.8,0.81,0.68,1.22
2010-02-28,0.8,0.79,0.97,2.65
2010-03-01,0.88,0.83,1.28,2.72
2010-03-02,0.95,0.87,1.39,2.77
2010-03-03,0.95,1.06,1.68,2.94
2010-03-04,0.98,1.33,1.79,2.82
2010-03-05,1.09,1.29,1.54,1.8
2010-03-06,1.15,1.21,1.29,1.36
2010-03-07,1.21,1.22,1.35,2.09
2010-03-08,1.28,1.25,1.62,3.41
2010-03-09,1.2,1.41,2.32,4.25
2010-03-10,1.11,1.8,2.92,4.29
2010-03-11,1.09,2.15,3.01,4.15
2010-03-12,1.17,2.21,2.8,3.85
2010-03-13,1.3,2.15,2.54,3.43
2010-03-14,1.47,2.04,2.34,2.9
2010-03-15,1.57,1.93,2.18,2.63
2010-03-16,1.6,1.81,1.96,2.35
2010-03-17,1.54,1.76,1.98,2.71
2010-03-18,1.57,1.84,2.26,3.02
2010-03-19,1.46,1.94,2.58,3.21
2010-03-20,1.38,1.93,2.61,3.12
2010-03-21,1.23,1.97,2.62,3.01
2010-03-22,1.2,1.96,2.55,2.88
2010-03-23,1.21,1.97,2.41,2.75
2010-03-24,1.52,1.91,2.2,2.47
2010-03-25,1.69,1.84,2.1,2.39
2010-03-26,1.48,1.81,2.24,2.76
2010-03-27,1.37,1.82,2.36,2.97
2010-03-28,1.53,1.76,2.18,2.71
2010-03-29,1.67,1.73,2.01,2.45
2010-03-30,1.74,1.75,1.95,2.52
2010-03-31,1.8,1.79,1.97,2.69
2010-04-01,1.86,1.82,1.89,2.51
2010-04-02,1.91,1.85,1.82,2.47
2010-04-03,1.95,1.88,1.79,2.53
2010-04-04,2.05,1.84,1.83,2.67
2010-04-05,2.05,1.74,1.89,2.75
2010-04-06,1.97,1.66,1.96,2.78
2010-04-07,1.86,1.63,2.05,2.82
2010-04-08,1.81,1.69,2.16,2.88
2010-04-09,1.86,1.77,2.2,2.9
2010-04-10,2.06,1.89,2.16,2.78
2010-04-11,2.04,2.03,2.51,3.54
2010-04-12,1.87,2.15,2.81,3.98
2010-04-13,1.92,2.25,3.05,4.06
2010-04-14,2.05,2.35,3.18,4.01
2010-04-15,2.18,2.41,3.02,3.74
2010-04-16,2.32,2.44,2.61,3.05
2010-04-17,2.46,2.47,2.24,2.33
2010-04-18,2.44,2.54,2.06,2.07
2010-04-19,2.56,2.56,1.93,1.87
2010-04-20,2.47,2.56,1.86,1.76
2010-04-21,2.47,2.58,1.77,1.65
2010-04-22,2.53,2.59,1.69,1.58
2010-04-23,2.51,2.54,1.65,1.57
2010-04-24,2.46,2.51,1.62,1.6
2010-04-25,2.57,2.51,1.58,1.54
2010-04-26,2.63,2.47,1.56,1.55
2010-04-27,2.63,2.46,1.53,1.53
2010-04-28,2.89,2.48,1.51,1.41
2010-04-29,2.99,2.46,1.48,1.4
2010-04-30,2.88,2.32,1.44,1.45
2010-05-01,2.58,2.15,1.43,1.51
2010-05-02,2.37,2.09,1.43,1.55
2010-05-03,2.35,2.08,1.43,1.56
2010-05-04,2.39,1.97,1.45,1.63
2010-05-05,2.16,1.79,1.5,1.75
2010-05-06,2.18,1.81,1.5,1.7
2010-05-07,2.34,1.83,1.53,1.72
2010-05-08,2.1,1.78,1.58,1.86
2010-05-09,2.14,1.79,1.6,1.82
2010-05-10,2.23,1.83,1.65,1.86
2010-05-11,2.17,1.83,1.69,1.92
2010-05-12,2.28,1.88,1.68,1.81
2010-05-13,2.55,1.96,1.7,1.75
2010-05-14,2.79,2.04,1.74,1.76
2010-05-15,2.9,2.11,1.77,1.79
2010-05-16,2.96,2.19,1.81,1.84
2010-05-17,3.12,2.25,1.85,1.86
2010-05-18,3.22,2.33,1.93,1.89
2010-05-19,3.49,2.43,2.07,1.95
2010-05-20,3.87,2.63,2.21,2.08
2010-05-21,4.07,2.68,2.24,2.09
2010-05-22,3.98,2.78,2.25,2.03
2010-05-23,4.12,2.89,2.26,2.04
2010-05-24,4.21,2.89,2.21,1.82
2010-05-25,4.02,2.81,2.14,1.76
2010-05-26,3.91,2.83,2.16,1.79
2010-05-27,4.1,2.93,2.18,1.97
2010-05-28,4.51,3.14,2.23,2.17
2010-05-29,4.81,3.47,2.32,2.26
2010-05-30,4.75,3.62,2.39,2.25
2010-05-31,4.6,3.52,2.38,2.21
2010-06-01,4.58,3.53,2.36,2.21
2010-06-02,4.7,3.53,2.34,2.23
2010-06-03,4.82,3.53,2.33,2.22
2010-06-04,5.02,3.53,2.3,2.18
2010-06-05,5.05,3.51,2.25,2.12
2010-06-06,5.06,3.45,2.19,2.07
2010-06-07,4.91,3.28,2.12,2.01
2010-06-08,4.48,2.97,2.05,1.98
2010-06-09,4.09,2.8,2.01,1.97
2010-06-10,4,2.75,1.98,1.95
2010-06-11,4.07,2.76,1.95,1.93
2010-06-12,4.32,2.79,1.92,1.91
2010-06-13,4.65,2.82,1.9,1.9
2010-06-14,4.98,2.88,1.88,1.88
2010-06-15,5.34,2.92,1.87,1.86
2010-06-16,5.5,2.85,1.83,1.85
2010-06-17,5.06,2.72,1.86,1.88
2010-06-18,4.76,2.66,1.9,1.91
2010-06-19,5.12,2.81,2.03,1.97
2010-06-20,5.53,3.1,2.19,2.1
2010-06-21,5.65,3.22,2.19,2.12
2010-06-22,5.4,3.26,2.23,2.16
2010-06-23,5.52,3.39,2.3,2.2
2010-06-24,5.81,3.51,2.3,2.19
2010-06-25,6.04,3.52,2.25,2.12
2010-06-26,5.75,3.43,2.17,2.06
2010-06-27,5.61,3.34,2.11,2
2010-06-28,5.47,3.29,2.05,1.94
2010-06-29,5.49,3.27,2.02,1.9
2010-06-30,5.73,3.32,2.02,1.91
2010-07-01,6.01,3.43,2.08,1.99
2010-07-02,6.09,3.5,2.12,2.02
2010-07-03,6.07,3.55,2.2,2.06
2010-07-04,6.12,3.54,2.26,2.1
2010-07-05,5.98,3.45,2.23,2.09
2010-07-06,5.98,3.46,2.28,2.11
2010-07-07,6.16,3.48,2.32,2.14
2010-07-08,6.33,3.53,2.38,2.19
2010-07-09,6.35,3.5,2.35,2.27
2010-07-10,6.08,3.31,2.33,2.4
2010-07-11,5.09,3.04,2.39,2.6
2010-07-12,3.96,2.84,2.46,2.8
2010-07-13,3.38,2.78,2.55,2.98
2010-07-14,3.06,2.75,2.63,3.08
2010-07-15,3.13,2.75,2.69,3.15
2010-07-16,3.32,2.83,2.72,3.15
2010-07-17,3.65,2.96,2.7,3.1
2010-07-18,3.93,3.05,2.73,3.18
2010-07-19,3.98,3.02,2.79,3.33
2010-07-20,3.88,3,2.85,3.44
2010-07-21,3.92,3.03,2.84,3.42
2010-07-22,4.19,3.1,2.77,3.31
2010-07-23,4.46,3.17,2.71,3.29
2010-07-24,4.86,3.23,2.65,3.18
2010-07-25,5.59,3.33,2.64,2.88
2010-07-26,6.28,3.57,2.68,2.78
2010-07-27,6.45,3.66,2.6,3.13
2010-07-28,6.27,3.64,2.56,3.26
2010-07-29,6.39,3.55,2.5,3.23
2010-07-30,5.4,3.1,2.5,3.56
2010-07-31,4.47,2.8,2.54,3.46
2010-08-01,4.69,2.77,2.5,3.31
2010-08-02,5.44,2.87,2.4,3.03
2010-08-03,6.39,3.15,2.34,2.81
2010-08-04,7.1,3.45,2.3,2.84
2010-08-05,7.05,3.41,2.29,3.13
2010-08-06,6.47,3.27,2.36,3.37
2010-08-07,5.64,3.05,2.5,3.5
2010-08-08,4.97,2.93,2.6,3.55
2010-08-09,4.67,2.91,2.67,3.63
2010-08-10,4.6,2.91,2.73,3.7
2010-08-11,4.83,2.96,2.71,3.64
2010-08-12,5.62,3.09,2.63,3.34
2010-08-13,6.91,3.42,2.65,2.89
2010-08-14,7.97,4.14,2.81,2.79
2010-08-15,8.86,4.93,2.98,2.8
2010-08-16,9.6,5.6,3.11,2.82
2010-08-17,9.97,5.79,3.1,2.86
2010-08-18,9.84,5.4,2.92,2.96
2010-08-19,9.4,5.11,2.86,3.08
2010-08-20,9.45,5.06,2.88,3.15
2010-08-21,9.81,5.19,2.93,3.16
2010-08-22,10.18,5.38,2.94,3.21
2010-08-23,10.66,5.63,2.98,3.22
2010-08-24,12.16,6.37,3.06,3.16
2010-08-25,13.73,7.28,3.07,3.21
2010-08-26,13.85,7.29,3.1,3.41
2010-08-27,11.9,6.3,3.23,3.73
2010-08-28,9.47,5.3,3.41,4.01
2010-08-29,8.57,5.05,3.54,4.15
2010-08-30,8.58,5.14,3.65,4.26
2010-08-31,8.73,5.26,3.71,4.31
2010-09-01,8.67,5.2,3.78,4.33
2010-09-02,8.66,5.11,3.73,4.12
2010-09-03,8.26,4.81,3.75,4.08
2010-09-04,7.94,4.85,3.64,3.88
2010-09-05,7.73,4.41,3.76,3.99
2010-09-06,5.44,3.97,4.16,4.56
2010-09-07,4.21,3.89,4.34,4.82
2010-09-08,4.22,3.95,4.36,4.83
2010-09-09,4.38,4.03,4.11,4.47
2010-09-10,4.81,4.09,3.71,3.81
2010-09-11,5.8,4.21,3.46,3.4
2010-09-12,7.06,4.64,3.33,3.25
2010-09-13,8.75,6.1,3.37,3.29
2010-09-14,10.52,7.28,3.49,3.39
2010-09-15,11.77,7.72,3.53,3.39
2010-09-16,12.08,7.46,3.49,3.37
2010-09-17,10.89,6.48,3.38,3.45
2010-09-18,8.97,5.42,3.39,3.71
2010-09-19,8.91,5.29,3.45,3.81
2010-09-20,9.68,5.49,3.51,3.87
2010-09-21,10.52,5.84,3.57,3.97
2010-09-22,10.54,5.96,3.66,4.26
2010-09-23,8.19,5.21,3.77,4.53
2010-09-24,7.24,4.78,3.82,4.56
2010-09-25,8.78,5.23,3.76,3.93
2010-09-26,10.44,6.6,4.08,3.92
2010-09-27,12.27,8.51,4.84,4.44
2010-09-28,13.32,9.57,5.12,4.65
2010-09-29,13.52,9.39,4.66,4.22
2010-09-30,12.32,8.03,3.95,3.76
2010-10-01,10.7,7.02,3.7,3.58
2010-10-02,9.07,6.01,3.48,3.64
2010-10-03,7.7,5.08,3.41,3.81
2010-10-04,7.46,4.99,3.44,3.77
2010-10-05,9.59,5.5,3.52,3.65
2010-10-06,11.49,6.48,3.55,3.63
2010-10-07,12.83,7.64,3.68,3.63
2010-10-08,12.03,6.85,3.44,3.7
2010-10-09,8.55,4.94,3.31,3.89
2010-10-10,5.72,4.24,3.42,3.96
2010-10-11,4.65,3.96,3.58,4.15
2010-10-12,4.66,3.87,3.59,4.08
2010-10-13,5.24,4.03,3.47,3.67
2010-10-14,7.01,4.64,3.48,3.6
2010-10-15,9.11,6.43,4.2,3.98
2010-10-16,10.99,7.92,5.26,4.14
2010-10-17,11.8,8.6,5.33,3.86
2010-10-18,11.92,8.36,4,3.26
2010-10-19,11.01,6.66,2.94,2.92
2010-10-20,9.66,5.39,2.93,3.04
2010-10-21,9.03,5.09,2.99,3.08
2010-10-22,9.26,5.29,3.17,3.11
2010-10-23,8.78,4.78,3.08,3.31
2010-10-24,6.45,4,3.12,3.55
2010-10-25,6.23,4.06,3.17,3.48
2010-10-26,6.73,4.31,3.33,3.37
2010-10-27,7.64,4.89,3.63,3.62
2010-10-28,9.21,6.21,4.19,4
2010-10-29,9.44,6.56,4.26,3.79
2010-10-30,9.55,6.78,4.1,3.68
2010-10-31,9.12,6.18,3.7,3.57
2010-11-01,8.89,5.91,3.85,3.64
2010-11-02,9.14,6.26,4.36,3.94
2010-11-03,9.52,7.21,5.35,4.73
2010-11-04,9.78,8.14,6.4,5.09
2010-11-05,10.12,8.55,6.83,5.07
2010-11-06,10.37,8.41,5.6,4.5
2010-11-07,10.02,7.62,4.63,4.07
2010-11-08,10.29,7.48,4.69,3.99
2010-11-09,10.53,7.26,4.61,3.92
2010-11-10,10.72,7.49,4.9,4.05
2010-11-11,10.3,9.15,7.64,6.06
2010-11-12,9.87,9.78,9.2,6.11
2010-11-13,9.86,9.62,7.09,4.8
2010-11-14,9.98,8.05,4.91,4.35
2010-11-15,9.85,6.92,4.49,4.22
2010-11-16,9.83,6.6,4.39,4.2
2010-11-17,9.91,6.6,4.33,4.21
2010-11-18,9.86,6.55,4.3,4.27
2010-11-19,8.21,5.88,4.22,4.47
2010-11-20,7.54,5.33,4.21,4.64
2010-11-21,7.04,5.1,4.36,4.89
2010-11-22,6.64,5.03,4.43,4.91
2010-11-23,6.74,5.19,4.47,4.58
2010-11-24,7.22,5.61,4.66,4.72
2010-11-25,7.77,6.07,4.64,4.92
2010-11-26,7.71,6.43,4.88,4.81
2010-11-27,7.79,6.53,4.79,4.41
2010-11-28,7.78,6.47,4.52,4.11
2010-11-29,7.77,6.32,4.27,3.91
2010-11-30,7.73,6.26,4.3,3.94
2010-12-01,7.66,6.3,4.8,4.18
2010-12-02,7.32,6.62,5.87,4.49
2010-12-03,7.17,6.91,6.54,4.35
2010-12-04,7.16,6.99,6.45,3.99
2010-12-05,7.2,6.87,5.85,3.63
2010-12-06,7.22,6.45,5.29,3.49
2010-12-07,7.3,5.82,4.27,3.21
2010-12-08,7.25,5.06,3.34,3.1
2010-12-09,6.65,4.6,3.2,3.13
2010-12-10,6.13,4.33,3.24,3.22
2010-12-11,6.14,4.33,3.3,3.29
2010-12-12,6.31,4.35,3.36,3.35
2010-12-13,6.4,4.46,3.41,3.39
2010-12-14,6.86,4.93,3.59,3.44
2010-12-15,6.81,5.02,3.69,3.52
2010-12-16,6.82,5.16,3.7,3.59
2010-12-17,6.88,5.12,3.64,3.75
2010-12-18,6.83,5.08,3.69,3.86
2010-12-19,6.81,4.99,3.74,4.05
2010-12-20,6.79,4.88,3.82,4.3
2010-12-21,6.49,5.17,4.27,4.32
2010-12-22,6.07,5.95,6.13,5.86
2010-12-23,5.84,5.97,6.48,6.4
2010-12-24,5.65,5.84,6.39,6.26
2010-12-25,5.82,5.7,6.16,6.04
2010-12-26,5.98,5.66,6.26,6.18
2010-12-27,5.88,5.7,6.33,6.23
2010-12-28,5.58,5.92,6.24,5.82
2010-12-29,5.38,5.99,5.7,4.57
2010-12-30,5.43,5.95,5.25,4.42
2010-12-31,5.8,5.67,4.86,4.37
2011-01-01,5.87,5.47,4.87,4.46
2011-01-02,5.6,5.51,5.19,4.8
2011-01-03,5.42,5.64,5.49,5.33
2011-01-04,5.16,5.57,5.53,5.25
2011-01-05,5.1,5.55,5.37,4.68
2011-01-06,5.26,5.54,5.25,4.46
2011-01-07,5.2,5.54,5.23,4.57
2011-01-08,4.72,5.46,5.06,4.99
2011-01-09,4.58,5.01,4.93,4.67
2011-01-10,4.2,4.67,4.7,4.63
2011-01-11,4.14,4.74,4.59,4.56
2011-01-12,4.03,4.78,4.48,4.4
2011-01-13,3.92,4.46,4.26,4.04
2011-01-14,3.66,3.98,4.09,4.07
2011-01-15,3.53,3.84,4.01,3.97
2011-01-16,3.49,3.79,3.94,3.91
2011-01-17,3.34,3.86,4.03,3.96
2011-01-18,3.42,3.92,4.1,3.92
2011-01-19,3.53,3.88,4.11,3.9
2011-01-20,3.48,3.93,4.13,4
2011-01-21,3.4,3.88,4.06,4
2011-01-22,3.3,3.74,3.98,3.76
2011-01-23,3.29,3.84,4.03,3.7
2011-01-24,3.09,3.84,4.02,3.63
2011-01-25,3.42,3.67,3.77,3.36
2011-01-26,3.69,3.64,3.73,3.37
2011-01-27,3.52,3.66,3.91,3.62
2011-01-28,3.22,3.6,3.89,3.94
2011-01-29,3.17,3.43,3.83,3.9
2011-01-30,2.98,3.35,3.79,3.98
2011-01-31,2.83,3.23,3.66,3.81
2011-02-01,2.75,3.23,3.63,3.78
2011-02-02,2.76,3.2,3.65,3.79
2011-02-03,2.6,2.98,3.51,3.6
2011-02-04,2.25,2.61,3.05,3.26
2011-02-05,2.14,2.49,3,3.32
2011-02-06,2.11,2.52,3.1,3.3
2011-02-07,2.23,2.77,3.17,3.17
2011-02-08,2.38,2.79,3.04,3.02
2011-02-09,2.34,2.68,2.99,2.88
2011-02-10,2.14,2.63,2.96,2.85
2011-02-11,2.19,2.61,2.96,2.84
2011-02-12,2.19,2.6,2.97,2.84
2011-02-13,2.29,2.66,2.97,2.82
2011-02-14,2.57,2.74,2.97,2.81
