"Date","40 m","47 m","56 m","66 m","78 m","92 m","110 m","131 m","156 m"
2007-09-16,6.73,5.57,4.37,4.35,4.81,5.52,6.73,8.02,7.85
2007-09-17,6.97,5.73,4.47,4.33,4.8,5.56,6.82,8.1,7.86
2007-09-18,7.22,5.89,4.5,4.34,4.81,5.55,6.84,8.14,7.91
2007-09-19,7.24,5.89,4.47,4.31,4.79,5.53,6.82,8.15,7.94
2007-09-20,7.11,5.82,4.48,4.29,4.78,5.52,6.81,8.14,7.95
2007-09-21,6.98,5.68,4.42,4.31,4.76,5.52,6.78,8.12,7.95
2007-09-22,7.15,5.82,4.44,4.4,4.74,5.55,6.75,8.09,7.96
2007-09-23,7.23,5.86,4.51,4.48,4.75,5.59,6.74,8.06,7.97
2007-09-24,7.12,5.77,4.67,4.55,4.75,5.63,6.75,8.08,7.97
2007-09-25,7.5,6.04,4.82,4.65,4.76,5.66,6.71,8.08,7.97
2007-09-26,7.74,6.21,4.97,4.69,4.78,5.65,6.62,8.01,7.98
2007-09-27,7.88,6.35,5.03,4.64,4.79,5.61,6.6,7.96,7.98
2007-09-28,8,6.43,5.11,4.61,4.8,5.56,6.6,7.91,7.99
2007-09-29,7.81,6.36,5.12,4.57,4.77,5.57,6.63,7.89,7.99
2007-09-30,8.02,6.5,5.06,4.59,4.74,5.55,6.65,7.88,7.97
2007-10-01,8.25,6.61,5.02,4.61,4.75,5.52,6.56,7.8,7.98
2007-10-02,7.97,6.39,4.85,4.55,4.74,5.55,6.46,7.73,7.99
2007-10-03,8.26,6.75,4.85,4.54,4.72,5.56,6.44,7.71,8
2007-10-04,8.33,6.7,4.84,4.52,4.7,5.52,6.46,7.72,8.01
2007-10-05,8.51,6.86,4.85,4.5,4.66,5.48,6.48,7.74,7.98
2007-10-06,8.85,7.19,5.01,4.48,4.61,5.42,6.44,7.72,7.93
2007-10-07,8.48,6.8,4.85,4.38,4.57,5.36,6.35,7.66,7.92
2007-10-08,8.74,7.12,4.97,4.35,4.54,5.28,6.35,7.58,7.98
2007-10-09,8.72,7.12,5.02,4.31,4.52,5.17,6.38,7.52,8.07
2007-10-10,8.58,6.93,5.01,4.29,4.51,5.08,6.43,7.49,8.13
2007-10-11,8.59,7.03,5.1,4.29,4.5,5.05,6.49,7.46,8.09
2007-10-12,8.32,6.72,5,4.3,4.49,5.05,6.54,7.45,8.02
2007-10-13,8.03,6.51,4.87,4.32,4.48,5.06,6.56,7.43,7.96
2007-10-14,8.19,6.77,4.74,4.33,4.48,5.05,6.58,7.26,7.76
2007-10-15,8.59,7.01,4.72,4.32,4.52,5.05,6.54,6.96,7.38
2007-10-16,8.81,7.01,4.67,4.31,4.55,5.07,6.5,6.54,6.96
2007-10-17,9.25,7.34,4.79,4.28,4.58,5.1,6.45,6.17,6.64
2007-10-18,9.17,7.23,4.82,4.29,4.61,5.11,6.4,5.98,6.64
2007-10-19,8.83,6.85,4.88,4.34,4.65,5.12,6.38,5.95,6.85
2007-10-20,8.74,6.85,5.25,4.39,4.65,5.13,6.39,6.15,7.13
2007-10-21,8.08,6.41,5.11,4.39,4.61,5.14,6.44,6.07,7.13
2007-10-22,7.97,6.44,4.89,4.42,4.53,5.14,6.44,5.68,6.93
2007-10-23,8.74,6.96,4.82,4.44,4.48,5.13,6.39,5.61,6.78
2007-10-24,8.63,6.71,4.62,4.41,4.44,5.14,6.32,5.53,6.55
2007-10-25,9.64,7.56,4.71,4.45,4.42,5.16,6.25,5.45,6.4
2007-10-26,10.11,7.61,4.85,4.45,4.44,5.15,6.25,5.54,6.55
2007-10-27,10.1,7.73,5.11,4.52,4.44,5.15,6.22,5.59,6.68
2007-10-28,10.4,8.32,5.39,4.59,4.44,5.16,6.2,5.59,6.73
2007-10-29,9.87,7.74,5.32,4.59,4.45,5.19,6.13,5.49,6.57
2007-10-30,10.48,8.57,5.58,4.68,4.48,5.21,6.05,5.47,6.49
2007-10-31,10.6,8.5,5.57,4.63,4.5,5.23,6.04,5.51,6.5
2007-11-01,10.49,8.39,5.71,4.64,4.5,5.26,6.09,5.66,6.57
2007-11-02,10.24,8.3,5.63,4.66,4.51,5.29,6.17,5.77,6.58
2007-11-03,10.36,8.32,5.64,4.67,4.55,5.28,6.25,5.91,6.63
2007-11-04,11.05,8.76,6.11,4.59,4.56,5.3,6.29,6.1,6.77
2007-11-05,9.77,7.5,5.51,4.59,4.5,5.28,6.33,6.25,6.83
2007-11-06,10.28,8.23,5.89,4.8,4.55,5.24,6.33,6.57,6.85
2007-11-07,10.45,8.3,5.9,4.83,4.55,5.3,6.41,6.78,6.92
2007-11-08,9.34,7.65,5.96,4.86,4.52,5.35,6.41,6.94,6.99
2007-11-09,10.03,8.41,6.25,4.97,4.51,5.38,6.42,7,7.02
2007-11-10,9.72,8,6.13,4.98,4.53,5.42,6.39,6.98,7.01
2007-11-11,10.24,8.37,6.37,5.05,4.59,5.51,6.4,6.95,7.03
2007-11-12,8.98,7.33,5.86,4.96,4.74,5.65,6.57,7.12,7.1
2007-11-13,10.05,8.11,6.02,5.06,4.83,5.72,6.59,7.22,7.14
2007-11-14,10.37,8.38,6.09,5.1,4.9,5.76,6.6,7.3,7.16
2007-11-15,10.47,8.44,6.29,5.22,4.95,5.76,6.59,7.39,7.22
2007-11-16,10.48,8.63,6.49,5.31,4.99,5.76,6.58,7.52,7.3
2007-11-17,9.96,8.25,6.73,5.38,5.02,5.77,6.59,7.68,7.45
2007-11-18,9.94,8.52,6.76,5.52,5.07,5.77,6.63,7.88,7.68
2007-11-19,10.69,9.37,7.08,5.7,5.16,5.73,6.61,7.95,7.86
2007-11-20,10.69,9.39,7.46,5.9,5.22,5.72,6.5,7.88,7.79
2007-11-21,10.57,9.54,7.83,5.96,5.24,5.73,6.37,7.82,7.6
2007-11-22,10.41,9.45,7.98,5.85,5.22,5.72,6.36,7.79,7.49
2007-11-23,10.28,9.31,7.92,5.87,5.21,5.71,6.4,7.8,7.46
2007-11-24,10.19,9.25,7.58,5.76,5.19,5.72,6.47,7.95,7.52
2007-11-25,10.15,9.47,7.5,5.75,5.21,5.72,6.49,8.07,7.61
2007-11-26,10.01,9.41,7.52,5.79,5.25,5.72,6.45,8.05,7.72
2007-11-27,9.96,9.43,7.6,5.84,5.29,5.72,6.46,8.07,7.78
2007-11-28,9.86,9.43,7.47,5.79,5.31,5.76,6.62,8.27,7.84
2007-11-29,9.78,9.48,7.54,5.87,5.39,5.81,6.73,8.37,7.9
2007-11-30,9.75,9.36,7.7,5.99,5.5,5.85,6.75,8.37,7.95
2007-12-01,9.6,9.25,7.67,6.02,5.55,5.89,6.88,8.52,8
2007-12-02,9.2,9.04,7.6,6.04,5.59,5.93,7,8.61,8.06
2007-12-03,8.98,8.97,7.64,6.11,5.69,5.94,6.92,8.51,8.03
2007-12-04,8.96,8.8,7.67,6.17,5.79,5.97,6.77,8.28,7.8
2007-12-05,8.61,8.39,7.41,6.12,5.73,6.01,7.15,8.45,7.76
2007-12-06,8.36,8.32,7.63,6.26,5.74,6.05,7.34,8.5,7.81
2007-12-07,8.26,8.24,7.73,6.26,5.78,6.12,7.4,8.49,7.84
2007-12-08,8.27,8.17,7.61,6.24,5.84,6.16,7.38,8.45,7.85
2007-12-09,8.13,8.04,7.48,6.22,5.88,6.21,7.42,8.42,7.83
2007-12-10,7.94,7.9,7.48,6.27,5.92,6.22,7.35,8.36,7.82
2007-12-11,7.74,7.76,7.57,6.35,5.95,6.23,7.28,8.25,7.83
2007-12-12,7.63,7.65,7.49,6.34,5.98,6.24,7.26,8.15,7.8
2007-12-13,7.29,7.41,7.31,6.31,5.96,6.23,7.34,8.12,7.77
2007-12-14,6.91,7.17,7.35,6.4,5.97,6.2,7.3,8.11,7.75
2007-12-15,6.73,6.97,7.32,6.4,5.98,6.2,7.26,8.07,7.72
2007-12-16,6.62,6.72,7.23,6.39,5.98,6.19,7.28,8.06,7.7
2007-12-17,6.63,6.74,7.05,6.37,6,6.19,7.23,8.02,7.68
2007-12-18,6.45,6.59,6.88,6.27,5.95,6.24,7.47,7.94,7.65
2007-12-19,6.21,6.26,6.7,6.26,5.97,6.28,7.48,7.76,7.54
2007-12-20,6.18,6.18,6.6,6.29,6.02,6.29,7.32,7.77,7.59
2007-12-21,6.22,6.14,6.49,6.35,6.07,6.3,7.06,7.82,7.71
2007-12-22,6.11,6.1,6.39,6.32,6.07,6.31,7.03,7.84,7.73
2007-12-23,5.99,6.04,6.32,6.23,6.04,6.31,7.16,7.84,7.68
2007-12-24,5.94,5.98,6.24,6.14,6.02,6.31,7.24,7.84,7.67
2007-12-25,5.9,5.96,6.24,6.14,6.02,6.34,7.28,7.78,7.71
2007-12-26,5.8,5.87,6.21,6.15,6.05,6.39,7.24,7.69,7.65
2007-12-27,5.84,5.87,6.18,6.17,6.09,6.4,7.16,7.65,7.59
2007-12-28,5.98,5.89,6.1,6.2,6.14,6.42,7.06,7.62,7.64
2007-12-29,5.95,5.88,6.06,6.2,6.17,6.45,7.12,7.62,7.68
2007-12-30,5.91,5.87,6.02,6.17,6.17,6.46,7.22,7.62,7.68
2007-12-31,5.83,5.83,6.05,6.13,6.17,6.47,7.28,7.61,7.62
2008-01-01,5.72,5.74,5.99,6.12,6.17,6.51,7.26,7.61,7.51
2008-01-02,5.66,5.7,5.95,6.15,6.18,6.51,7.18,7.59,7.36
2008-01-03,5.46,5.51,5.88,6.19,6.17,6.52,7.15,7.53,7.3
2008-01-04,5.36,5.39,5.75,6.16,6.18,6.48,7.06,7.45,7.29
2008-01-05,5.21,5.25,5.76,6.15,6.18,6.48,7.01,7.36,7.31
2008-01-06,5.11,5.18,5.7,6.11,6.16,6.47,7,7.32,7.3
2008-01-07,5.01,5.11,5.65,6.03,6.15,6.47,6.96,7.27,7.33
2008-01-08,4.92,5.06,5.63,5.96,6.14,6.5,6.95,7.24,7.34
2008-01-09,4.82,5,5.65,5.89,6.12,6.53,6.95,7.23,7.3
2008-01-10,4.77,4.93,5.62,5.86,6.1,6.54,6.94,7.25,7.21
2008-01-11,4.69,4.83,5.53,5.82,6.07,6.51,6.9,7.3,7.05
2008-01-12,4.79,4.83,5.43,5.85,6.04,6.45,6.84,7.27,7.05
2008-01-13,4.83,4.83,5.61,5.89,6.03,6.42,6.82,7.22,7.01
2008-01-14,4.81,4.79,5.49,5.83,6.02,6.37,6.78,7.19,6.99
2008-01-15,4.76,4.72,5.32,5.78,6.02,6.32,6.75,7.14,7.08
2008-01-16,4.52,4.55,5.51,5.81,6.02,6.34,6.81,7.17,7.02
2008-01-17,4.47,4.51,5.24,5.7,6,6.31,6.85,7.24,6.97
2008-01-18,4.46,4.49,5.24,5.75,6.02,6.29,6.82,7.21,7.01
2008-01-19,4.39,4.43,5.39,5.84,6.05,6.31,6.81,7.21,7.01
2008-01-20,4.31,4.41,5.36,5.83,6.05,6.31,6.86,7.27,6.95
2008-01-21,4.11,4.23,5.32,5.79,6.03,6.29,6.85,7.3,6.95
2008-01-22,3.81,3.98,5.08,5.72,6.03,6.29,6.86,7.3,6.97
2008-01-23,3.78,3.93,5,5.74,6.02,6.27,6.85,7.3,7.01
2008-01-24,3.71,3.92,5.18,5.75,6.01,6.26,6.88,7.3,7.04
2008-01-25,3.63,3.81,5.02,5.67,5.99,6.24,6.91,7.32,7.09
2008-01-26,3.54,3.65,4.74,5.61,5.98,6.22,6.93,7.33,7.11
2008-01-27,3.43,3.52,4.79,5.63,5.98,6.2,6.94,7.34,7.12
2008-01-28,3.41,3.47,4.65,5.6,5.98,6.19,6.94,7.35,7.16
2008-01-29,3.4,3.51,4.65,5.59,5.99,6.2,6.97,7.37,7.18
2008-01-30,3.33,3.54,4.74,5.57,6.01,6.21,7.05,7.39,7.16
2008-01-31,3.25,3.49,4.74,5.54,5.99,6.18,7.03,7.38,7.12
2008-02-01,3.13,3.46,4.6,5.52,5.95,6.15,6.97,7.33,7.13
2008-02-02,3.2,3.38,4.39,5.48,5.89,6.11,6.88,7.26,7.12
2008-02-03,3.13,3.21,4.66,5.52,5.85,6.09,6.82,7.23,7.04
2008-02-04,3.11,3.21,4.59,5.47,5.81,6.05,6.77,7.22,7.04
2008-02-05,3.11,3.18,4.51,5.42,5.76,6,6.72,7.18,7.08
2008-02-06,3.16,3.2,4.52,5.38,5.74,5.98,6.7,7.16,7.12
2008-02-07,3.18,3.24,4.6,5.37,5.74,6,6.74,7.17,7.14
2008-02-08,3.19,3.19,4.49,5.37,5.75,6.01,6.76,7.16,7.17
2008-02-09,3.16,3.24,4.54,5.36,5.76,6.04,6.77,7.16,7.2
2008-02-10,3.14,3.24,4.5,5.3,5.76,6.06,6.79,7.16,7.18
2008-02-11,3.08,3.16,4.51,5.3,5.77,6.1,6.8,7.16,7.14
2008-02-12,2.61,3.18,4.76,5.36,5.8,6.2,6.8,7.16,6.94
2008-02-13,2.44,3.05,4.23,5.16,5.78,6.24,6.83,6.85,6.84
2008-02-14,2.59,2.9,4.2,5.3,5.76,6.26,6.89,6.69,6.71
2008-02-15,2.56,2.96,4.74,5.4,5.8,6.35,6.92,6.59,6.72
2008-02-16,2.58,2.98,4.62,5.37,5.81,6.38,6.93,6.6,6.95
2008-02-17,2.48,3.03,4.63,5.37,5.82,6.41,6.98,6.63,7.06
2008-02-18,2.44,2.9,4.32,5.25,5.83,6.44,7.03,6.7,7.08
2008-02-19,2.44,2.67,4.15,5.3,5.86,6.49,7.05,6.72,7
2008-02-20,2.38,2.62,4.36,5.46,5.9,6.53,7.02,6.82,6.92
2008-02-21,2.31,2.47,3.85,5.27,5.84,6.5,7.02,6.88,6.92
2008-02-22,2.28,2.47,3.72,5.17,5.74,6.44,7.07,6.75,6.86
2008-02-23,2.27,2.52,4.08,5.1,5.68,6.38,7.06,6.61,6.87
2008-02-24,2.27,2.56,3.97,5,5.66,6.34,7.02,6.58,6.91
2008-02-25,2.21,2.53,3.78,4.92,5.66,6.32,7,6.52,6.9
2008-02-26,2.16,2.41,3.4,4.88,5.64,6.28,6.98,6.44,6.88
2008-02-27,2.17,2.36,3.4,4.88,5.6,6.24,6.95,6.41,6.87
2008-02-28,2.23,2.41,3.53,4.86,5.58,6.26,6.91,6.36,6.84
2008-02-29,2.23,2.44,3.52,4.88,5.58,6.28,6.89,6.3,6.8
2008-03-01,2.2,2.42,3.51,4.84,5.56,6.28,6.9,6.31,6.79
2008-03-02,2.26,2.47,3.57,4.81,5.55,6.32,6.88,6.34,6.8
2008-03-03,2.09,2.47,3.71,4.92,5.64,6.35,6.83,6.25,6.72
2008-03-04,2,2.32,3.43,4.85,5.59,6.33,6.78,6.3,6.61
2008-03-05,2.04,2.36,3.65,4.88,5.57,6.32,6.77,6.42,6.56
2008-03-06,2.16,2.47,3.78,4.83,5.55,6.34,6.76,6.53,6.66
2008-03-07,2.14,2.52,3.78,4.77,5.55,6.36,6.79,6.59,6.76
2008-03-08,2.2,2.45,3.63,4.72,5.54,6.39,6.81,6.65,6.81
2008-03-09,2.19,2.42,3.53,4.7,5.58,6.44,6.83,6.65,6.78
2008-03-10,2.06,2.36,3.62,4.83,5.63,6.47,6.83,6.68,6.66
2008-03-11,1.99,2.38,3.44,4.75,5.58,6.5,6.84,6.74,6.69
2008-03-12,2.04,2.36,3.68,4.77,5.6,6.57,6.84,6.73,6.75
2008-03-13,2.13,2.39,3.73,4.75,5.62,6.59,6.84,6.69,6.76
2008-03-14,2.16,2.39,3.65,4.71,5.65,6.6,6.83,6.69,6.76
2008-03-15,2.18,2.39,3.46,4.63,5.63,6.58,6.82,6.71,6.76
2008-03-16,2.19,2.36,3.35,4.62,5.62,6.54,6.75,6.79,6.77
2008-03-17,2.23,2.39,3.39,4.69,5.62,6.51,6.69,6.83,6.76
2008-03-18,2.11,2.25,3.3,4.56,5.52,6.43,6.58,6.84,6.77
2008-03-19,2,2.22,3.45,4.6,5.4,6.37,6.49,6.84,6.78
2008-03-20,1.94,2.22,3.21,4.43,5.32,6.42,6.6,6.85,6.77
2008-03-21,1.78,2.17,2.92,4.2,5.31,6.55,6.75,6.84,6.73
2008-03-22,1.84,2.13,2.87,4.22,5.48,6.77,6.82,6.7,6.62
2008-03-23,1.9,2.05,2.87,4.23,5.53,6.85,6.82,6.57,6.55
2008-03-24,1.84,2.07,2.95,4.07,5.43,6.83,6.81,6.61,6.46
2008-03-25,1.72,1.98,2.87,3.87,5.3,6.77,6.75,6.78,6.54
2008-03-26,1.62,1.89,2.66,3.8,5.22,6.64,6.72,6.87,6.63
2008-03-27,1.59,1.92,2.5,3.78,5.34,6.67,6.74,6.95,6.74
2008-03-28,1.61,1.87,2.37,3.76,5.42,6.72,6.79,7.07,6.81
2008-03-29,1.65,1.8,2.33,3.72,5.42,6.78,6.89,7.2,6.88
2008-03-30,1.7,1.83,2.37,3.69,5.48,6.9,7.03,7.29,6.97
2008-03-31,1.74,1.87,2.38,3.69,5.52,6.98,7.18,7.37,7.05
2008-04-01,1.77,1.89,2.34,3.64,5.55,7.03,7.36,7.51,7.14
2008-04-02,1.86,1.93,2.32,3.71,5.74,7.16,7.51,7.56,7.17
2008-04-03,2.19,2.11,2.37,4.04,5.96,7.25,7.56,7.63,7.17
2008-04-04,2.37,2.25,2.44,4.16,5.92,7.24,7.63,7.84,7.29
2008-04-05,2.22,2.23,2.46,4.04,5.75,7.17,7.74,8.02,7.35
2008-04-06,2.03,2.13,2.42,3.94,5.68,7.14,7.77,8.07,7.39
2008-04-07,2.03,2.1,2.38,3.92,5.59,7.06,7.76,8.07,7.38
2008-04-08,2.07,2.1,2.31,3.78,5.52,6.99,7.75,8.07,7.34
2008-04-09,2.09,2.09,2.27,3.62,5.5,6.95,7.76,8.12,7.32
2008-04-10,2.12,2.09,2.22,3.55,5.49,6.93,7.75,8.2,7.32
2008-04-11,2.2,2.11,2.17,3.54,5.51,6.93,7.75,8.29,7.34
2008-04-12,2.31,2.15,2.14,3.58,5.57,6.94,7.74,8.36,7.37
2008-04-13,2.39,2.21,2.13,3.67,5.68,6.97,7.74,8.38,7.41
2008-04-14,2.38,2.23,2.15,3.77,5.81,7.01,7.75,8.39,7.45
2008-04-15,2.36,2.25,2.17,3.85,5.96,7.05,7.76,8.42,7.53
2008-04-16,2.38,2.29,2.2,3.94,6.03,7.05,7.76,8.46,7.66
2008-04-17,2.4,2.29,2.23,4.02,6.03,6.97,7.77,8.48,7.71
2008-04-18,2.42,2.29,2.27,4.02,5.98,6.86,7.74,8.49,7.72
2008-04-19,2.4,2.28,2.3,3.98,5.93,6.75,7.68,8.47,7.72
2008-04-20,2.44,2.3,2.3,3.99,5.82,6.58,7.61,8.42,7.71
2008-04-21,2.48,2.32,2.28,3.98,5.73,6.42,7.53,8.34,7.71
2008-04-22,2.5,2.32,2.23,3.88,5.64,6.28,7.47,8.29,7.69
2008-04-23,2.52,2.31,2.16,3.74,5.53,6.13,7.41,8.27,7.7
2008-04-24,2.55,2.32,2.11,3.7,5.45,6.01,7.39,8.25,7.75
2008-04-25,2.58,2.32,2.05,3.7,5.42,5.92,7.38,8.24,7.81
2008-04-26,2.57,2.31,2.03,3.78,5.44,5.89,7.4,8.22,7.86
2008-04-27,2.65,2.39,2.07,4.04,5.45,5.81,7.37,8.17,7.89
2008-04-28,2.75,2.49,2.16,4.12,5.44,5.7,7.34,8.16,7.91
2008-04-29,2.82,2.55,2.23,4.03,5.46,5.6,7.34,8.22,7.94
2008-04-30,2.91,2.61,2.3,3.99,5.49,5.5,7.34,8.31,7.96
2008-05-01,2.96,2.66,2.36,4.04,5.54,5.47,7.42,8.52,7.96
2008-05-02,3.04,2.71,2.46,4.11,5.64,5.54,7.56,8.72,8
2008-05-03,3.14,2.78,2.53,4.24,5.7,5.62,7.67,8.79,8.08
2008-05-04,3.19,2.84,2.59,4.31,5.71,5.68,7.74,8.8,8.16
2008-05-05,3.21,2.9,2.65,4.32,5.73,5.75,7.81,8.79,8.18
2008-05-06,3.24,2.95,2.71,4.33,5.75,5.79,7.86,8.81,8.17
2008-05-07,3.3,3,2.78,4.36,5.76,5.84,7.86,8.85,8.17
2008-05-08,3.39,3.07,2.85,4.39,5.74,5.86,7.78,8.8,8.19
2008-05-09,3.46,3.13,2.9,4.44,5.73,5.88,7.71,8.75,8.18
2008-05-10,3.55,3.19,2.98,4.46,5.72,5.89,7.64,8.68,8.21
2008-05-11,3.78,3.34,3.09,4.62,5.66,5.91,7.55,8.47,8.31
2008-05-12,3.84,3.33,3.17,5,5.71,6.07,7.53,8.37,8.3
2008-05-13,3.88,3.39,3.26,5.31,5.67,6.07,7.56,8.44,8.27
2008-05-14,4,3.52,3.35,5.25,5.6,6.03,7.57,8.51,8.25
2008-05-15,4.12,3.63,3.38,5.03,5.56,5.89,7.52,8.54,8.26
2008-05-16,4.06,3.62,3.36,4.94,5.51,5.86,7.45,8.58,8.25
2008-05-17,4.03,3.64,3.37,4.81,5.45,5.91,7.4,8.65,8.24
2008-05-18,4.07,3.68,3.38,4.72,5.44,5.95,7.37,8.7,8.22
2008-05-19,4.17,3.75,3.48,4.74,5.54,6.03,7.42,8.78,8.11
2008-05-20,4.35,3.88,3.56,4.75,5.68,6.05,7.47,8.77,8.04
2008-05-21,4.39,3.98,3.62,4.81,5.82,6.08,7.48,8.64,8
2008-05-22,4.38,4.04,3.63,4.82,5.91,6.12,7.46,8.46,7.94
2008-05-23,4.35,4.07,3.61,4.83,5.88,6.13,7.39,8.34,7.89
2008-05-24,4.33,4.05,3.57,4.82,5.81,6.12,7.31,8.25,7.94
2008-05-25,4.36,4.06,3.59,4.79,5.71,6.06,7.24,8.16,7.98
2008-05-26,4.43,4.08,3.61,4.72,5.62,5.98,7.18,8.07,8.02
2008-05-27,4.5,4.13,3.62,4.67,5.55,5.9,7.14,8.05,8
2008-05-28,4.59,4.19,3.7,4.69,5.49,5.88,7.09,8.14,7.88
2008-05-29,4.72,4.29,3.85,4.69,5.48,5.85,7.03,8.17,7.82
2008-05-30,4.83,4.36,3.86,4.65,5.48,5.84,6.98,8.12,7.85
2008-05-31,4.88,4.41,3.9,4.62,5.49,5.84,6.93,8.08,7.86
2008-06-01,4.85,4.46,3.94,4.6,5.51,5.84,6.92,8.03,7.87
2008-06-02,4.86,4.45,3.92,4.59,5.55,5.89,6.96,8.11,7.84
2008-06-03,4.88,4.47,3.92,4.57,5.6,5.91,6.98,8.21,7.8
2008-06-04,4.87,4.5,3.89,4.57,5.62,5.89,6.97,8.25,7.77
2008-06-05,4.89,4.5,3.86,4.58,5.6,5.85,6.93,8.29,7.78
2008-06-06,4.92,4.54,3.88,4.58,5.57,5.79,6.88,8.27,7.82
2008-06-07,4.93,4.6,3.91,4.58,5.54,5.72,6.81,8.23,7.85
2008-06-08,5,4.63,3.91,4.56,5.5,5.67,6.8,8.27,7.85
2008-06-09,5.07,4.67,3.92,4.51,5.48,5.63,6.8,8.34,7.86
2008-06-10,5.16,4.7,3.93,4.47,5.46,5.59,6.76,8.37,7.88
2008-06-11,5.22,4.74,3.98,4.47,5.44,5.56,6.66,8.32,7.93
2008-06-12,5.27,4.78,4.03,4.47,5.43,5.54,6.58,8.29,7.95
2008-06-13,5.32,4.77,4.06,4.46,5.42,5.54,6.53,8.29,7.95
2008-06-14,5.41,4.83,4.16,4.46,5.41,5.54,6.39,8.12,7.99
2008-06-15,5.45,4.89,4.24,4.51,5.39,5.55,6.23,7.87,8.01
2008-06-16,5.43,4.9,4.29,4.55,5.37,5.55,6.14,7.76,8
2008-06-17,5.39,4.89,4.36,4.55,5.35,5.57,6.09,7.73,7.97
2008-06-18,5.42,4.93,4.45,4.56,5.34,5.59,6.05,7.72,7.88
2008-06-19,5.54,5.04,4.5,4.56,5.34,5.61,6.02,7.76,7.82
2008-06-20,5.53,5.09,4.46,4.57,5.36,5.6,6.03,7.8,7.8
2008-06-21,5.5,5.1,4.45,4.59,5.37,5.59,6.05,7.8,7.77
2008-06-22,5.47,5.12,4.45,4.6,5.36,5.57,6.08,7.75,7.75
2008-06-23,5.45,5.13,4.46,4.6,5.35,5.55,6.11,7.68,7.74
2008-06-24,5.44,5.14,4.47,4.6,5.34,5.53,6.13,7.58,7.74
2008-06-25,5.49,5.09,4.45,4.6,5.31,5.5,6.15,7.55,7.73
2008-06-26,5.56,5.07,4.45,4.59,5.28,5.5,6.22,7.59,7.76
2008-06-27,5.6,5.06,4.46,4.58,5.25,5.5,6.3,7.66,7.81
2008-06-28,5.59,5.05,4.47,4.58,5.23,5.51,6.36,7.74,7.88
2008-06-29,5.63,5.08,4.49,4.58,5.21,5.51,6.39,7.85,7.95
2008-06-30,5.66,5.08,4.5,4.6,5.2,5.51,6.45,7.97,8.01
2008-07-01,5.6,5.03,4.5,4.58,5.18,5.53,6.58,8.1,8
2008-07-02,5.55,5.02,4.52,4.58,5.16,5.58,6.7,8.14,7.95
2008-07-03,5.61,5.09,4.59,4.59,5.16,5.62,6.67,8.1,7.96
2008-07-04,5.67,5.12,4.64,4.64,5.16,5.63,6.61,8.14,8
2008-07-05,5.76,5.17,4.71,4.66,5.16,5.64,6.52,8.22,8.07
2008-07-06,5.82,5.21,4.77,4.68,5.16,5.65,6.41,8.28,8.13
2008-07-07,5.88,5.25,4.8,4.72,5.16,5.67,6.4,8.32,8.14
2008-07-08,6.02,5.34,4.87,4.74,5.14,5.66,6.41,8.32,8.15
2008-07-09,6.09,5.39,4.96,4.76,5.11,5.64,6.42,8.31,8.16
2008-07-10,6.07,5.38,5.01,4.79,5.09,5.63,6.42,8.31,8.19
2008-07-11,5.97,5.34,5.03,4.82,5.08,5.62,6.44,8.3,8.23
2008-07-12,5.87,5.33,5.04,4.82,5.06,5.62,6.42,8.29,8.27
2008-07-13,5.88,5.38,5.06,4.8,5.04,5.63,6.37,8.26,8.33
2008-07-14,5.93,5.42,5.1,4.8,5.01,5.63,6.37,8.24,8.36
2008-07-15,5.9,5.41,5.12,4.82,5,5.63,6.43,8.26,8.39
2008-07-16,5.83,5.38,5.11,4.83,4.99,5.63,6.46,8.25,8.38
2008-07-17,5.83,5.38,5.09,4.79,4.99,5.65,6.46,8.22,8.34
2008-07-18,5.93,5.4,5.08,4.76,5,5.69,6.46,8.18,8.29
2008-07-19,6,5.4,5.06,4.75,5.02,5.73,6.49,8.19,8.28
2008-07-20,6.03,5.38,5.02,4.75,5.05,5.78,6.57,8.22,8.29
2008-07-21,6.1,5.39,4.99,4.72,5.08,5.82,6.65,8.25,8.33
2008-07-22,6.09,5.37,4.94,4.73,5.11,5.87,6.74,8.32,8.36
2008-07-23,6.02,5.32,4.9,4.73,5.13,5.91,6.82,8.41,8.37
2008-07-24,5.95,5.3,4.89,4.65,5.08,5.91,6.82,8.39,8.39
2008-07-25,5.96,5.32,4.89,4.55,5.03,5.89,6.77,8.35,8.38
2008-07-26,5.95,5.33,4.88,4.48,4.98,5.87,6.74,8.33,8.34
2008-07-27,5.91,5.33,4.88,4.42,4.94,5.87,6.73,8.37,8.28
2008-07-28,5.9,5.33,4.9,4.36,4.9,5.86,6.74,8.44,8.21
2008-07-29,6.02,5.37,4.88,4.28,4.83,5.84,6.74,8.46,8.21
2008-07-30,6.09,5.39,4.83,4.21,4.78,5.82,6.73,8.48,8.23
2008-07-31,6.08,5.38,4.81,4.16,4.75,5.79,6.73,8.51,8.27
2008-08-01,6.08,5.37,4.78,4.12,4.71,5.75,6.74,8.53,8.29
2008-08-02,6.08,5.35,4.73,4.08,4.67,5.72,6.74,8.54,8.32
2008-08-03,6.02,5.31,4.68,4.05,4.65,5.72,6.78,8.55,8.32
2008-08-04,5.89,5.24,4.62,4.01,4.62,5.71,6.87,8.55,8.3
2008-08-05,5.79,5.19,4.59,3.98,4.6,5.7,6.95,8.54,8.26
2008-08-06,5.69,5.12,4.53,3.93,4.56,5.69,7.01,8.51,8.21
